Primary_city,State_Code,Time_Zone,Latitude,Longitude,State_Name
Thornton,CA,America/Los_Angeles,38.17,-121.52,California
Vacaville,CA,America/Los_Angeles,38.35,-121.93,California
Vacaville,CA,America/Los_Angeles,38.41,-122.01,California
Volcano,CA,America/Los_Angeles,38.48,-120.61,California
Walnut Grove,CA,America/Los_Angeles,38.23,-121.58,California
West Sacramento,CA,America/Los_Angeles,38.66,-121.62,California
Wheatland,CA,America/Los_Angeles,39.04,-121.39,California
Wilton,CA,America/Los_Angeles,38.39,-121.24,California
Winters,CA,America/Los_Angeles,38.56,-121.99,California
Woodland,CA,America/Los_Angeles,38.71,-121.85,California
Vacaville,CA,America/Los_Angeles,38.31,-121.92,California
Yolo,CA,America/Los_Angeles,38.73,-121.81,California
Zamora,CA,America/Los_Angeles,38.8,-121.9,California
Drytown,CA,America/Los_Angeles,38.44,-120.85,California
Alta,CA,America/Los_Angeles,39.21,-120.79,California
Applegate,CA,America/Los_Angeles,38.99,-120.98,California
Camino,CA,America/Los_Angeles,38.74,-120.68,California
Chicago Park,CA,America/Los_Angeles,39.16,-120.95,California
Colfax,CA,America/Los_Angeles,39.09,-120.92,California
Dutch Flat,CA,America/Los_Angeles,39.19,-120.83,California
Emigrant Gap,CA,America/Los_Angeles,39.25,-120.69,California
Gold Run,CA,America/Los_Angeles,39.14,-120.85,California
Kyburz,CA,America/Los_Angeles,38.77,-120.26,California
Echo Lake,CA,America/Los_Angeles,38.84,-120.07,California
Meadow Vista,CA,America/Los_Angeles,39,-121.03,California
Norden,CA,America/Los_Angeles,39.31,-120.33,California
Pollock Pines,CA,America/Los_Angeles,38.74,-120.57,California
Soda Springs,CA,America/Los_Angeles,39.32,-120.4,California
Twin Bridges,CA,America/Los_Angeles,38.83,-120.18,California
Weimar,CA,America/Los_Angeles,39.04,-120.98,California
Rancho Cordova,CA,America/Los_Angeles,38.58,-121.3,California
Rancho Cordova,CA,America/Los_Angeles,38.57,-121.17,California
Granite Bay,CA,America/Los_Angeles,38.76,-121.16,California
Roseville,CA,America/Los_Angeles,38.78,-121.37,California
Elk Grove,CA,America/Los_Angeles,38.35,-121.42,California
Elk Grove,CA,America/Los_Angeles,38.43,-121.44,California
Elk Grove,CA,America/Los_Angeles,38.4,-121.37,California
El Dorado Hills,CA,America/Los_Angeles,38.68,-121.05,California
Folsom,CA,America/Los_Angeles,38.67,-121.17,California
Rocklin,CA,America/Los_Angeles,38.81,-121.28,California
Woodland,CA,America/Los_Angeles,38.69,-121.68,California
West Sacramento,CA,America/Los_Angeles,38.57,-121.56,California
West Sacramento,CA,America/Los_Angeles,38.53,-121.55,California
Sacramento,CA,America/Los_Angeles,38.59,-121.49,California
Sacramento,CA,America/Los_Angeles,38.5,-121.41,California
Sacramento,CA,America/Los_Angeles,38.6,-121.46,California
Sacramento,CA,America/Los_Angeles,38.55,-121.45,California
Sacramento,CA,America/Los_Angeles,38.56,-121.43,California
Sacramento,CA,America/Los_Angeles,38.53,-121.44,California
Sacramento,CA,America/Los_Angeles,38.62,-121.38,California
Sacramento,CA,America/Los_Angeles,38.51,-121.49,California
Sacramento,CA,America/Los_Angeles,38.52,-121.44,California
Sacramento,CA,America/Los_Angeles,38.59,-121.41,California
Sacramento,CA,America/Los_Angeles,38.54,-121.38,California
Sacramento,CA,America/Los_Angeles,38.55,-121.32,California
Sacramento,CA,America/Los_Angeles,38.48,-121.4,California
Sacramento,CA,America/Los_Angeles,38.48,-121.34,California
Sacramento,CA,America/Los_Angeles,38.49,-121.27,California
Sacramento,CA,America/Los_Angeles,38.49,-121.53,California
Sacramento,CA,America/Los_Angeles,38.43,-121.51,California
Sacramento,CA,America/Los_Angeles,38.61,-121.49,California
Sacramento,CA,America/Los_Angeles,38.64,-121.54,California
Sacramento,CA,America/Los_Angeles,38.67,-121.53,California
Sacramento,CA,America/Los_Angeles,38.71,-121.54,California
Sacramento,CA,America/Los_Angeles,38.69,-121.6,California
Sacramento,CA,America/Los_Angeles,38.64,-121.44,California
Sacramento,CA,America/Los_Angeles,38.66,-121.35,California
Sacramento,CA,America/Los_Angeles,38.68,-121.34,California
Antelope,CA,America/Los_Angeles,38.71,-121.36,California
Sacramento,CA,America/Los_Angeles,38.61,-121.38,California
Sacramento,CA,America/Los_Angeles,38.58,-121.37,California
Sacramento,CA,America/Los_Angeles,38.59,-121.4,California
Sacramento,CA,America/Los_Angeles,38.61,-121.36,California
Sacramento,CA,America/Los_Angeles,38.57,-121.52,California
Marysville,CA,America/Los_Angeles,39.15,-121.47,California
Beale Afb,CA,America/Los_Angeles,39.11,-121.37,California
Alleghany,CA,America/Los_Angeles,39.46,-120.84,California
Arbuckle,CA,America/Los_Angeles,39.02,-122.04,California
Artois,CA,America/Los_Angeles,39.72,-122.14,California
Bangor,CA,America/Los_Angeles,39.42,-121.36,California
Belden,CA,America/Los_Angeles,40.01,-121.16,California
Berry Creek,CA,America/Los_Angeles,39.66,-121.38,California
Biggs,CA,America/Los_Angeles,39.42,-121.67,California
Browns Valley,CA,America/Los_Angeles,39.33,-121.33,California
Brownsville,CA,America/Los_Angeles,39.43,-121.25,California
Butte City,CA,America/Los_Angeles,39.46,-121.93,California
Camptonville,CA,America/Los_Angeles,39.42,-121.11,California
Canyon Dam,CA,America/Los_Angeles,40.13,-121.09,California
Cedar Ridge,CA,America/Los_Angeles,39.19,-121.02,California
Challenge,CA,America/Los_Angeles,39.47,-121.19,California
Chico,CA,America/Los_Angeles,39.74,-121.83,California
Chico,CA,America/Los_Angeles,39.75,-121.81,California
Chico,CA,America/Los_Angeles,39.71,-121.81,California
Chico,CA,America/Los_Angeles,39.75,-121.8,California
Clipper Mills,CA,America/Los_Angeles,39.55,-121.19,California
Colusa,CA,America/Los_Angeles,39.27,-122.05,California
Crescent Mills,CA,America/Los_Angeles,40.07,-120.92,California
Dobbins,CA,America/Los_Angeles,39.36,-121.2,California
Downieville,CA,America/Los_Angeles,39.58,-120.79,California
Dunnigan,CA,America/Los_Angeles,38.88,-122,California
Durham,CA,America/Los_Angeles,39.61,-121.77,California
Elk Creek,CA,America/Los_Angeles,39.54,-122.57,California
Feather Falls,CA,America/Los_Angeles,39.51,-121.55,California
Forbestown,CA,America/Los_Angeles,39.52,-121.24,California
Forest Ranch,CA,America/Los_Angeles,40.02,-121.57,California
Glenn,CA,America/Los_Angeles,39.6,-122.02,California
Goodyears Bar,CA,America/Los_Angeles,39.51,-120.94,California
Grass Valley,CA,America/Los_Angeles,39.18,-120.98,California
Penn Valley,CA,America/Los_Angeles,39.18,-121.2,California
Greenville,CA,America/Los_Angeles,40.15,-120.84,California
Gridley,CA,America/Los_Angeles,39.35,-121.76,California
Grass Valley,CA,America/Los_Angeles,39.11,-121.12,California
Grimes,CA,America/Los_Angeles,39.04,-121.9,California
Hamilton City,CA,America/Los_Angeles,39.72,-122,California
Live Oak,CA,America/Los_Angeles,39.23,-121.78,California
Magalia,CA,America/Los_Angeles,39.84,-121.6,California
Maxwell,CA,America/Los_Angeles,39.31,-122.17,California
Meadow Valley,CA,America/Los_Angeles,39.92,-121.05,California
Meridian,CA,America/Los_Angeles,39.07,-121.84,California
Nelson,CA,America/Los_Angeles,39.55,-121.77,California
Nevada City,CA,America/Los_Angeles,39.34,-120.87,California
North San Juan,CA,America/Los_Angeles,39.42,-120.99,California
Olivehurst,CA,America/Los_Angeles,39.08,-121.55,California
Oregon House,CA,America/Los_Angeles,39.34,-121.23,California
Orland,CA,America/Los_Angeles,39.73,-122.33,California
Oroville,CA,America/Los_Angeles,39.5,-121.67,California
Oroville,CA,America/Los_Angeles,39.45,-121.39,California
Paradise,CA,America/Los_Angeles,39.74,-121.6,California
Palermo,CA,America/Los_Angeles,39.43,-121.55,California
Paradise,CA,America/Los_Angeles,39.74,-121.61,California
Princeton,CA,America/Los_Angeles,39.41,-122.04,California
Quincy,CA,America/Los_Angeles,39.96,-121,California
Rackerby,CA,America/Los_Angeles,39.45,-121.31,California
Chico,CA,America/Los_Angeles,39.9,-121.83,California
Richvale,CA,America/Los_Angeles,39.48,-121.84,California
Rough And Ready,CA,America/Los_Angeles,39.22,-121.15,California
Chico,CA,America/Los_Angeles,39.75,-121.86,California
Smartsville,CA,America/Los_Angeles,39.17,-121.29,California
Stirling City,CA,America/Los_Angeles,39.88,-121.54,California
Stonyford,CA,America/Los_Angeles,39.27,-122.46,California
Storrie,CA,America/Los_Angeles,39.91,-121.33,California
Strawberry Valley,CA,America/Los_Angeles,39.56,-121.1,California
Sutter,CA,America/Los_Angeles,39.18,-121.81,California
Taylorsville,CA,America/Los_Angeles,40.04,-120.75,California
Twain,CA,America/Los_Angeles,40.03,-121.08,California
Washington,CA,America/Los_Angeles,39.34,-120.77,California
Williams,CA,America/Los_Angeles,39.11,-122.27,California
Willows,CA,America/Los_Angeles,39.5,-122.28,California
Yuba City,CA,America/Los_Angeles,39.05,-121.61,California
Yuba City,CA,America/Los_Angeles,39.02,-121.61,California
Yuba City,CA,America/Los_Angeles,39.05,-121.73,California
Redding,CA,America/Los_Angeles,40.6,-122.46,California
Redding,CA,America/Los_Angeles,40.52,-122.32,California
Redding,CA,America/Los_Angeles,40.68,-122.25,California
Adin,CA,America/Los_Angeles,41.15,-120.89,California
Anderson,CA,America/Los_Angeles,40.44,-122.35,California
Bella Vista,CA,America/Los_Angeles,40.7,-122.09,California
Bieber,CA,America/Los_Angeles,41.06,-121.11,California
Big Bar,CA,America/Los_Angeles,40.81,-123.25,California
Big Bend,CA,America/Los_Angeles,41.04,-121.89,California
Burney,CA,America/Los_Angeles,40.94,-121.74,California
Callahan,CA,America/Los_Angeles,41.36,-122.77,California
Canby,CA,America/Los_Angeles,41.44,-120.94,California
Cassel,CA,America/Los_Angeles,40.92,-121.57,California
Castella,CA,America/Los_Angeles,41.1,-122.35,California
Shasta Lake,CA,America/Los_Angeles,40.68,-122.37,California
Chester,CA,America/Los_Angeles,40.27,-121.24,California
Corning,CA,America/Los_Angeles,39.92,-122.28,California
Cottonwood,CA,America/Los_Angeles,40.33,-122.45,California
Dorris,CA,America/Los_Angeles,41.89,-121.74,California
Douglas City,CA,America/Los_Angeles,40.58,-122.86,California
Dunsmuir,CA,America/Los_Angeles,41.19,-122.26,California
Etna,CA,America/Los_Angeles,41.41,-123.02,California
Fall River Mills,CA,America/Los_Angeles,41.01,-121.47,California
Flournoy,CA,America/Los_Angeles,39.93,-122.48,California
Forks Of Salmon,CA,America/Los_Angeles,41.19,-123.2,California
Fort Jones,CA,America/Los_Angeles,41.59,-122.96,California
French Gulch,CA,America/Los_Angeles,40.73,-122.6,California
Gazelle,CA,America/Los_Angeles,41.43,-122.61,California
Gerber,CA,America/Los_Angeles,40.03,-122.17,California
Greenview,CA,America/Los_Angeles,41.54,-122.93,California
Grenada,CA,America/Los_Angeles,41.6,-122.54,California
Happy Camp,CA,America/Los_Angeles,41.78,-123.47,California
Hat Creek,CA,America/Los_Angeles,40.8,-121.46,California
Hayfork,CA,America/Los_Angeles,40.5,-123.19,California
Hornbrook,CA,America/Los_Angeles,41.91,-122.49,California
Hyampom,CA,America/Los_Angeles,40.6,-123.4,California
Igo,CA,America/Los_Angeles,40.46,-122.7,California
Junction City,CA,America/Los_Angeles,40.87,-123.1,California
Redding,CA,America/Los_Angeles,41.76,-123.33,California
Klamath River,CA,America/Los_Angeles,41.83,-122.92,California
Lakehead,CA,America/Los_Angeles,40.88,-122.38,California
Lewiston,CA,America/Los_Angeles,40.78,-122.84,California
Lookout,CA,America/Los_Angeles,41.3,-121.1,California
Los Molinos,CA,America/Los_Angeles,40.05,-122.07,California
Mcarthur,CA,America/Los_Angeles,41.1,-121.34,California
Mccloud,CA,America/Los_Angeles,41.26,-122.1,California
Macdoel,CA,America/Los_Angeles,41.74,-121.89,California
Manton,CA,America/Los_Angeles,40.41,-121.84,California
Mill Creek,CA,America/Los_Angeles,40.34,-121.46,California
Millville,CA,America/Los_Angeles,40.56,-122.07,California
Mineral,CA,America/Los_Angeles,40.37,-121.61,California
Montague,CA,America/Los_Angeles,41.76,-122.39,California
Montgomery Creek,CA,America/Los_Angeles,40.86,-121.91,California
Mount Shasta,CA,America/Los_Angeles,41.31,-122.32,California
Nubieber,CA,America/Los_Angeles,41.12,-121.21,California
Oak Run,CA,America/Los_Angeles,40.69,-122.02,California
Obrien,CA,America/Los_Angeles,40.81,-122.32,California
Old Station,CA,America/Los_Angeles,40.67,-121.47,California
Palo Cedro,CA,America/Los_Angeles,40.6,-122.19,California
Paskenta,CA,America/Los_Angeles,39.88,-122.58,California
Paynes Creek,CA,America/Los_Angeles,40.34,-121.85,California
Platina,CA,America/Los_Angeles,40.38,-122.91,California
Proberta,CA,America/Los_Angeles,40.08,-122.17,California
Shasta Lake,CA,America/Los_Angeles,40.68,-122.34,California
Red Bluff,CA,America/Los_Angeles,40.13,-122.43,California
Round Mountain,CA,America/Los_Angeles,40.92,-122.02,California
Scott Bar,CA,America/Los_Angeles,41.73,-123.04,California
Seiad Valley,CA,America/Los_Angeles,41.86,-123.22,California
Shasta,CA,America/Los_Angeles,40.62,-122.5,California
Shingletown,CA,America/Los_Angeles,40.5,-121.8,California
Shasta Lake,CA,America/Los_Angeles,40.68,-122.4,California
Tehama,CA,America/Los_Angeles,40.02,-122.13,California
Trinity Center,CA,America/Los_Angeles,41.05,-122.78,California
Vina,CA,America/Los_Angeles,39.97,-122.02,California
Weaverville,CA,America/Los_Angeles,40.74,-122.93,California
Weed,CA,America/Los_Angeles,41.51,-122.36,California
Whiskeytown,CA,America/Los_Angeles,40.7,-122.6,California
Whitmore,CA,America/Los_Angeles,40.63,-121.87,California
Yreka,CA,America/Los_Angeles,41.75,-122.67,California
Redding,CA,America/Los_Angeles,40.64,-122.5,California
Alturas,CA,America/Los_Angeles,41.43,-120.53,California
Blairsden-graeagle,CA,America/Los_Angeles,39.78,-120.65,California
Cedarville,CA,America/Los_Angeles,41.48,-120.14,California
Chilcoot,CA,America/Los_Angeles,39.75,-120.06,California
Clio,CA,America/Los_Angeles,39.72,-120.57,California
Coleville,CA,America/Los_Angeles,38.47,-119.48,California
Davis Creek,CA,America/Los_Angeles,41.75,-120.4,California
Doyle,CA,America/Los_Angeles,39.94,-120.06,California
Eagleville,CA,America/Los_Angeles,41.3,-120.1,California
Floriston,CA,America/Los_Angeles,39.39,-120.02,California
Fort Bidwell,CA,America/Los_Angeles,41.88,-120.11,California
Herlong,CA,America/Los_Angeles,40.14,-120.16,California
Janesville,CA,America/Los_Angeles,40.28,-120.5,California
Lake City,CA,America/Los_Angeles,41.71,-120.23,California
Likely,CA,America/Los_Angeles,41.29,-120.44,California
Litchfield,CA,America/Los_Angeles,40.51,-120.31,California
Loyalton,CA,America/Los_Angeles,39.63,-120.21,California
Madeline,CA,America/Los_Angeles,41.05,-120.49,California
Markleeville,CA,America/Los_Angeles,38.73,-119.84,California
Milford,CA,America/Los_Angeles,40.18,-120.36,California
Portola,CA,America/Los_Angeles,39.79,-120.46,California
Ravendale,CA,America/Los_Angeles,40.73,-120.4,California
Calpine,CA,America/Los_Angeles,39.66,-120.43,California
Sierra City,CA,America/Los_Angeles,39.6,-120.65,California
Sierraville,CA,America/Los_Angeles,39.57,-120.34,California
Susanville,CA,America/Los_Angeles,40.41,-120.65,California
Standish,CA,America/Los_Angeles,40.35,-120.38,California
Beckwourth,CA,America/Los_Angeles,39.82,-120.37,California
Susanville,CA,America/Los_Angeles,40.57,-120.61,California
Termo,CA,America/Los_Angeles,40.94,-120.64,California
Topaz,CA,America/Los_Angeles,38.64,-119.48,California
Tulelake,CA,America/Los_Angeles,41.8,-121.46,California
Vinton,CA,America/Los_Angeles,39.71,-120.21,California
Wendel,CA,America/Los_Angeles,40.31,-120.2,California
Westwood,CA,America/Los_Angeles,40.26,-121.02,California
Carnelian Bay,CA,America/Los_Angeles,39.23,-120.1,California
Homewood,CA,America/Los_Angeles,39.08,-120.18,California
Tahoma,CA,America/Los_Angeles,39.02,-120.14,California
Kings Beach,CA,America/Los_Angeles,39.25,-120.02,California
Tahoe City,CA,America/Los_Angeles,39.18,-120.14,California
Olympic Valley,CA,America/Los_Angeles,39.19,-120.22,California
Tahoe Vista,CA,America/Los_Angeles,39.24,-120.05,California
South Lake Tahoe,CA,America/Los_Angeles,38.84,-120.01,California
South Lake Tahoe,CA,America/Los_Angeles,38.94,-119.97,California
South Lake Tahoe,CA,America/Los_Angeles,38.78,-120.07,California
South Lake Tahoe,CA,America/Los_Angeles,38.92,-119.96,California
Truckee,CA,America/Los_Angeles,39.32,-120.18,California
Truckee,CA,America/Los_Angeles,39.33,-120.24,California
Truckee,CA,America/Los_Angeles,39.3,-120.31,California
Apo,AP,,0,0,Armed Forces Pacific
Dpo,AP,,0,0,Armed Forces Pacific
Fpo,AP,,0,0,Armed Forces Pacific
Aiea,HI,Pacific/Honolulu,21.38,-157.92,Hawaii
Anahola,HI,Pacific/Honolulu,22.14,-159.31,Hawaii
Captain Cook,HI,Pacific/Honolulu,19.5,-155.9,Hawaii
Eleele,HI,Pacific/Honolulu,21.91,-159.58,Hawaii
Ewa Beach,HI,Pacific/Honolulu,21.31,-158.01,Hawaii
Kapolei,HI,Pacific/Honolulu,21.34,-158.08,Hawaii
Haiku,HI,Pacific/Honolulu,20.91,-156.32,Hawaii
Hakalau,HI,Pacific/Honolulu,19.89,-155.12,Hawaii
Haleiwa,HI,Pacific/Honolulu,21.59,-158.1,Hawaii
Hana,HI,Pacific/Honolulu,20.77,-155.99,Hawaii
Hanalei,HI,Pacific/Honolulu,22.2,-159.5,Hawaii
Hanamaulu,HI,Pacific/Honolulu,21.99,-159.35,Hawaii
Hanapepe,HI,Pacific/Honolulu,21.91,-159.59,Hawaii
Hauula,HI,Pacific/Honolulu,21.59,-157.92,Hawaii
Hawaii National Park,HI,Pacific/Honolulu,19.43,-155.26,Hawaii
Hawi,HI,Pacific/Honolulu,20.24,-155.83,Hawaii
Hilo,HI,Pacific/Honolulu,19.69,-155.08,Hawaii
Princeville,HI,Pacific/Honolulu,22.22,-159.48,Hawaii
Holualoa,HI,Pacific/Honolulu,19.63,-155.92,Hawaii
Honaunau,HI,Pacific/Honolulu,19.42,-155.91,Hawaii
Honokaa,HI,Pacific/Honolulu,20.07,-155.46,Hawaii
Honomu,HI,Pacific/Honolulu,19.87,-155.11,Hawaii
